ASIN,コード,タイトル,メーカー、ブランド,定価,新品価格,新品安値ギャップ,新品数,中古最安値,中古安値ギャップ,中古数,在庫,ランキング,レビュー数,発売日
"B005IVG45G","4988648816961","Xbox 360 250GB モンスターハンター フロンティア オンライン トライアル パック【メーカー生産終了】","日本マイクロソフト","30,651","30,350","1,450","3","16,337","5,412","4","○","19,134","2","2011/09/28"
"B005FOJJ3K","4988648816985","NBA 2K12","テイクツー・インタラクティブ・ジャパン","6,264","2,075","0","11","879","1","19","○","13,677","6","2011/10/20"
"B005FOJAQG","4988648816992","チャイルド オブ エデン","ユービーアイ ソフト","6,458","4,057","1","11","3,377","103","6","○","2,656","9","2011/10/06"
"B005LM0NU4","4988648818088","インスタントブレイン (通常版)","ケイブ","7,344","1,938","1","15","1,620","10","11","○","14,151","14","2011/11/10"
"B005LM0MRS","4988648818118","インスタントブレイン (初回限定版)","ケイブ","9,720","3,580","0","22","1,904","0","13","○","13,380","9","2011/11/10"
"B005907JD2","4988648818156","Rage 【CEROレーティング「Z」】","ベセスダ・ソフトワークス","8,208","2,000","400","15","1,179","0","29","○","8,486","57","2011/10/06"
"B005MWE200","4988648818163","マイケル・ジャクソン ザ・エクスペリエンス(通常版)","ユービーアイ ソフト","6,458","1,527","1","24","1,270","0","9","○","8,942","6","2011/12/08"
"B005TESJ00","4988648818248","マイケル・ジャクソン ザ・エクスペリエンス リミテッドエディション","ユービーアイ ソフト","7,538","1,990","0","23","1,990","0","4","○","13,633","5","2011/12/08"
"B005IEPBD4","4988648818279","ドラゴンボールアルティメットブラスト","バンダイナムコゲームス","7,539","1,445","0","21","1,007","1","16","○","7,048","14","2011/12/08"
"B005EVLSEC","4988648818286","迷宮クロスブラッド リローデッド","角川ゲームス","7,344","4,480","889","9","2,850","80","15","○","2,498","20","2011/11/10"
"B005LALYBI","4988648818316","Halo Combat Evolved Anniversary (ヘイロー コンバット エボルヴ アニバーサリー) (初回限定版)","日本マイクロソフト","4,104","2,888","0","13","1,630","585","7","○","5,066","44","2011/11/17"
"B007EMQVN2","4988648818354","Xbox 360 ワイヤレス コントローラー (ピュア ホワイト)","日本マイクロソフト","5,875","5,800","75","5","2,900","270","9","○","11,639","75","2012/03/08"
"B005OHHNG8","4988648818392","The Elder Scrolls V : Skyrim 【CEROレーティング「Z」】","ベセスダ・ソフトワークス","8,208","4,070","1","18","1,590","0","29","○","1,519","286","2011/12/08"
"B005UVXTWU","4988648818507","デススマイルズIIX Xbox 360 プラチナコレクション","ケイブ、￥ 910","3,024","2,240","96","9","1,970","10","3","○","7,456","3","2011/11/10"
"B0088VH06A","4988648818583","Xbox 360 ワイヤレス LANアダプターN","日本マイクロソフト","5,040","4,235","1","3","4,150","85","4","○","1,424","12","2012/06/08"
"B0062GL0GO","4988648818606","Dragon Age:Origins Xbox 360 プラチナコレクション(ダウンロードコード同梱)","スパイク、￥ 349","3,990","3,227","963","4","1,390","60","9","○","11,319","6","2011/12/01"
"B007EMQUZQ","4988648818675","Xbox 360 4GB + Kinect スペシャル エディション (ピュア ホワイト)【メーカー生産終了】","日本マイクロソフト","30,651","27,000","0","3","18,500","850","6","○","12,774","188","2012/03/08"
"B006GKQ5Z2","4988648819139","ソウルキャリバーV","バンダイナムコゲームス、￥ 841","8,619","2,545","0","16","1,731","0","18","○","8,072","64","2012/02/02"
"B006GKQ6ZG","4988648822436","Dragon Age II (ドラゴンエイジII)","スパイク、￥ 461","8,618","2,524","1","26","1,149","1","21","○","8,626","17","2012/02/02"
"B006FS41YW","4988648822443","NARUTO-ナルト- 疾風伝 ナルティメットストームジェネレーション","バンダイナムコゲームス","7,539","1,500","0","22","1,387","0","26","○","16,633","12","2012/02/23"
"B006GKQ822","4988648822498","ダークネス2","テイクツー・インタラクティブ・ジャパン","7,344","2,054","0","27","1,839","21","17","○","16,216","5","2012/02/23"
"B00835PDDI","4988648822733","Xbox 360 ワイヤレス コントローラー SE プレイ & チャージ パック (リキッド ブラック)","日本マイクロソフト","6,458","4,872","828","6","3,700","1,172","2","○","1,377","75","2012/06/21"
"B00CHIJC6Q","4988648822764","XBOX360 ワイヤレスコントローラー SE(クロームレッド)","マイクロソフト","6,375","6,370","0","7","6,335","35","1","○","29,222","",""
"B006W59MRO","4988648822771","円卓の生徒 -Students of Round- DRPG SELECTION","角川ゲームス","4,104","3,172","468","3","1,850","43","11","○","7,715","3","2012/02/23"
"B006MALYGG","4988648822801","マージャン★ドリームクラブ","D3PUBLISHER、￥ 891","7,344","2,426","0","24","1,799","103","21","○","5,534","20","2012/03/29"
"B0056XAVO6","4988648822818","ウォー・イン・ザ・ノース:ロード・オブ・ザ・リング","ワーナー・エンターテインメント・ジャパン","8,208","3,464","0","10","2,939","1","14","○","12,714","11","2012/04/19"
"B0071HDUUM","4988648822979","怒首領蜂 大復活 Xbox 360 プラチナコレクション","ケイブ","3,024","2,282","1,548","2","1,720","195","10","○","9,082","3","2012/03/08"
"B0071HDVK6","4988648822986","DREAM C CLUB ZERO Xbox 360 プラチナコレクション","D3PUBLISHER、￥ 289","3,024","1,940","0","6","1,170","10","3","○","16,278","2","2012/03/08"
"B007UYAXIS","4988648823006","スペックオプス ザ・ライン【CEROレーティング「Z」】","テイクツー・インタラクティブ・ジャパン","7,344","2,840","53","25","2,130","0","14","○","9,766","10","2012/08/30"
"B007766WGQ","4988648823013","Major League Baseball 2K12","テイクツー・インタラクティブ・ジャパン、￥ 1,179","6,264","4,476","4","6","2,330","9","6","○","15,948","","2012/04/26"
"B007JR9LBG","4988648841741","ケイブセレクション 怒首領蜂大復活ブラックレーベル","ケイブ","2,678","2,127","353","3","2,127","353","2","○","10,745","","2012/04/26"
"B007G53F68","4988648841765","虫姫さま(通常版)","ケイブ","7,344","5,430","50","5","4,630","90","8","○","7,070","3","2012/05/24"
"B007G53766","4988648841772","虫姫さま(限定版)","ケイブ","","12,150","1,650","3","6,445","1","14","×","11,439","7","2012/05/24"
"B007JR9MAQ","4988648841789","怒首領蜂大復活ダブルパック","ケイブ、￥ 1,781","7,480","7,480","0","4","5,830","550","4","○","15,239","4","2012/04/26"
"B007G4SF8M","4988648841796","The Elder Scrolls IV:オブリビオン Game of the Year Edition プラチナコレクション","ベセスダ・ソフトワークス","3,024","2,940","0","2","1,775","75","8","○","3,037","15","2012/04/26"
"B007G4SFUU","4988648841802","Fallout3 GAME OF THE YEAR EDITION プラチナコレクション【CEROレーティング「Z」】","ベセスダ・ソフトワークス","","16,850","","1","2,638","2","8","×","1,864","43","2012/04/26"
"B007T5O5ZU","4988648842014","Xbox 360 ワイヤレス スピード ホイール WITH Forza Motorsport 4","日本マイクロソフト","10,395","7,630","170","8","5,300","916","3","○","15,398","7","2012/06/07"
"B008KX9GTA","4988648843387","Forza Horizon (通常版)","日本マイクロソフト","7,344","3,416","1","20","2,030","100","16","○","6,664","43","2012/10/25"
"B008OR7Z72","4988648845480","Halo 4 (通常版)","日本マイクロソフト","7,344","2,475","0","26","1,562","108","28","○","4,381","50","2012/11/08"
"B008OR80IK","4988648845503","Halo 4 リミテッド エディション","日本マイクロソフト","10,265","2,786","1","40","1,480","100","19","○","2,649","11","2012/11/08"
"B00AYSJKRM","4988648845510","Gears of War: Judgment (通常版:『Gears of War』 ゲームオンデマンド用コード) 【CEROレーティング「Z」】","日本マイクロソフト","7,344","2,650","0","31","1,980","170","26","○","3,645","48","2013/03/21"
"B008CNGVVE","4988648845527","Forza Horizon リミテッド コレクターズ エディション","日本マイクロソフト、￥ 1,166","8,532","3,350","2","16","2,129","1","19","○","3,396","44","2012/10/25"
"B0081O13OO","4988648846166","Xbox 360 250GB バリューパック【CEROレーティング「Z」】【メーカー生産終了】","日本マイクロソフト","34,000","34,350","640","3","16,850","130","10","○","12,642","12","2012/05/23"
"B0089JVY1I","4988648853348","EARTH DEFENSE FORCE:INSECT ARMAGEDDON  Xbox360 プラチナコレクション","D3PUBLISHER","3,024","1,948","0","12","1,515","185","5","○","24,997","2","2012/07/05"
"B0084AJT0U","4988648853386","ケイブ ザ ベスト 赤い刀 真","ケイブ","2,940","2,400","740","3","2,310","90","2","○","4,312","2","2012/06/14"
"B00877Q4EY","4988648853454","Mass Effect 2 Xbox360 プラチナコレクション","エレクトロニック・アーツ","2,940","2,300","0","3","1,700","125","6","○","14,643","3","2012/06/21"
"B008DRIV7Q","4988648855021","マジてん ~マジで天使を作ってみた~(通常版)","アイディアファクトリー","7,140","2,150","499","18","2,150","180","12","○","3,834","","2012/09/20"
"B008DRIVV2","4988648855038","マジてん ~マジで天使を作ってみた~(限定版:設定原画集・DLC用プロダクトコード同梱)","アイディアファクトリー、￥ 1,899","9,504","4,376","1","20","3,380","143","7","○","15,726","5","2012/09/20"
"B008F4MUSS","4988648855984","キングダムズ オブ アマラー:レコニング","スパイク・チュンソフト、￥ 2,849","8,424","6,845","","","4,680","130","8","○","2,371","27","2012/09/20"
"B0089JVXMI","4988648855991","ギンガフォース","キュート","7,344","3,819","131","14","3,680","139","7","○","9,238","18","2013/02/14"
"B009EHP5O6","4988648856714","Xbox 360 250GB バリューパック【CEROレーティング「Z」】【メーカー生産終了】","日本マイクロソフト","39,795","39,795","1","4","18,540","660","8","○","9,094","61","2012/10/04"
"B008OR7WJI","4988648857278","Xbox 360 320GB Halo 4 リミテッド エディション 豪華3大予約特典付き【メーカー生産終了】","日本マイクロソフト","41,122","37,350","0","10","32,050","1,750","3","○","12,522","188","2012/11/08"
"B0089JVX50","4988648857483","鉄拳タッグトーナメント2","バンダイナムコゲームス","8,208","2,578","32","37","2,223","0","20","○","9,741","26","2012/09/13"
"B0085S4956","4988648859692","ウィッチャー2","スパイク・チュンソフト、￥ 1,531","7,770","4,140","0","18","2,429","59","18","○","1,828","30","2012/08/23"
"B0095BNV2E","4988648870109","NBA2K13","テイクツー・インタラクティブ・ジャパン","6,264","3,657","1","13","2,670","0","17","○","11,940","5","2012/11/01"
"B008RTLD7U","4988648870581","Darksiders II","スパイク・チュンソフト","7,344","4,750","989","8","3,464","1","10","○","6,102","12","2012/11/29"
"B0095BNSS6","4988648870697","Dead Island: Zombie of the Year Edition【CEROレーティング「Z」】","スパイク・チュンソフト","3,990","3,291","1,029","3","2,280","0","9","○","5,212","13","2012/11/01"
"B009T39L6I","4988648875258","STEINS;GATE 比翼恋理のだーりん Xbox360 プラチナコレクション","5pb.、￥ 446","2,940","2,386","0","6","1,210","7","9","○","9,030","2","2012/11/15"
"B00BF87NK6","4988648876170","Xbox 360 ワイヤレス コントローラー SE (『TOMB RAIDER』 リミテッド エディション) (『TOMB RAIDER』追加コンテンツご利用コード 同梱)","日本マイクロソフト","6,170","6,510","1,742","2","5,815","695","1","○","15,865","","2013/04/25"
"B009CKRDWM","4988648888609","トロピコ4 ゴールドエディション","ラッセル、￥ 1,669","3,990","3,072","773","4","2,580","242","9","○","3,329","9","2012/11/08"
"B009YEKTAY","4988648904613","The Elder Scrolls V: Skyrim【CEROレーティング「Z」】NEW","ベセスダ・ソフトワークス","8,208","3,490","0","11","2,196","11","8","○","8,057","8","2012/11/15"
"B00A882PWU","4988648914124","ヘビーファイア シャッタードスピア","ハムスター","6,151","1,610","10","19","1,569","1","12","○","17,951","5","2013/01/24"
"B00AQU6AVC","4988648914476","ケイブ ザ ベスト インスタントブレイン","ケイブ","2,678","2,063","197","4","1,480","415","5","○","21,659","2","2013/01/24"
"B00BHSSM72","4988648914582","Xbox 360 250GB + Kinect プレミアムセット【メーカー生産終了】","日本マイクロソフト","38,800","38,500","100","10","27,013","0","5","○","9,688","10","2013/03/07"
"B00AYTJK4Y","4988648914612","Kinect ラッシュ: ディズニー/ピクサー アドベンチャー Xbox360 プラチナコレクション","日本マイクロソフト","2,940","2,400","","","2,129","71","2","○","8,256","3","2013/02/14"
"B00AYTJK1M","4988648914629","Kinect:ディズニーランド・アドベンチャーズ Xbox360 プラチナコレクション","日本マイクロソフト","2,940","2,427","1,203","2","2,150","277","1","○","7,801","7","2013/02/14"
"B00AYTJK94","4988648914704","Gears of War 3 Xbox360 プラチナコレクション 【CEROレーティング「Z」】","日本マイクロソフト","3,024","2,019","0","4","1,475","155","10","○","11,519","13","2013/02/14"
"B00AYTJNE6","4988648914728","Forza Motorsport 4 Xbox360 プラチナコレクション","日本マイクロソフト","","4,980","0","6","1,732","210","8","×","11,223","18","2013/02/14"
"B00AE12R1K","4988648914742","CAVE シューティングコレクション (各タイトルDLCコンテンツを収録したインストールディスク、攻略DVD7本 小冊子2冊 同梱)","ケイブ","","66,350","13,646","5","30,150","9,850","6","×","9,931","22","2013/03/28"
"B00BS5MPM2","4988648914759","怒首領蜂最大往生 (通常版)","ケイブ","7,344","5,044","0","12","2,939","41","13","○","5,411","17","2013/05/30"
